date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:28	6462/6462	---MC-	200	added ('OK')	application/x-javascript	date:Wed,%2028%20Aug%202013%2019:14:21%20GMT	http://cdn1.aptoide.com/includes/js/bazaar.repo_view.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/bazaar.repo_viewcf83.js	(from )
17:34:29	11320/11320	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:13%20GMT	http://cdn1.aptoide.com/includes/js/bazaar.AJAX.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/bazaar.AJAXcf83.js	(from )
17:34:29	2383/2383	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:13%20GMT	http://cdn1.aptoide.com/includes/js/jquery.jcarousellite_1.0.1.min.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/jquery.jcarousellite_1.0.1.mincf83.js	(from )
17:34:29	93868/93868	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:11%20GMT	http://cdn1.aptoide.com/includes/js/jquery-1.7.1.min.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/jquery-1.7.1.mincf83.js	(from )
17:34:29	15624/15624	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:13%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/jquery.fancybox-1.3.4.pack.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/fancybox/jquery.fancybox-1.3.4.packcf83.js	(from )
17:34:29	1279/1279	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:14%20GMT	http://cdn1.aptoide.com/includes/js/fancybox/jquery.mousewheel-3.0.4.pack.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/fancybox/jquery.mousewheel-3.0.4.packcf83.js	(from )
17:34:29	1293/1293	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:14%20GMT	http://cdn1.aptoide.com/includes/js/bazaar.social.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/bazaar.socialcf83.js	(from )
17:34:29	2401/2401	---MC-	200	added ('OK')	application/x-javascript	date:Tue,%2027%20Aug%202013%2022:15:14%20GMT	http://cdn1.aptoide.com/includes/js/bazaar.add.readmore.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/bazaar.add.readmorecf83.js	(from )
17:34:29	1270/1270	---MC-	200	added ('OK')	application/x-javascript	date:Mon,%2002%20Sep%202013%2019:25:43%20GMT	http://cdn1.aptoide.com/includes/js/aptoide.apk.flags.js?timestamp=20130629	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/js/aptoide.apk.flagscf83.js	(from )
17:34:30	2284/2284	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:54:34%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/twitter-follow_me-b.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/twitter-follow_me-b.png	(from )
17:34:30	3179/3179	---M--	200	added ('OK')	image/png	date:Mon,%2022%20Oct%202012%2013:42:01%20GMT	http://cdn1.aptoide.com/imgs/b/6/a/b6af82aabe8fb93403aa79d767e9226e.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/b/6/a/b6af82aabe8fb93403aa79d767e9226e.png	(from )
17:34:30	7005/7005	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2017:09:53%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/botao_install.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/botao_install.png	(from )
17:34:30	13017/13017	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:07:21%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/aptoide_new_install.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/aptoide_new_install.png	(from )
17:34:31	513/513	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:07:21%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/apk-qrcode.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/apk-qrcode.png	(from )
17:34:32	25640/25640	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2023:37:18%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/aptoide-01.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/aptoide-01.png	(from )
17:34:32	328/328	---M--	200	added ('OK')	image/png	etag:%2210a120-148-4c7cf5b9975c5%22	http://acidaus.store.aptoide.com/images/app_qrcodes/acidaus/62f855bf15bf2ffa396c32eb79c73b22.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/acidaus.store.aptoide.com/images/app_qrcodes/acidaus/62f855bf15bf2ffa396c32eb79c73b22.png	(from )
17:34:35	41480/41480	---M--	200	added ('OK')	image/png	date:Wed,%2028%20Aug%202013%2019:14:30%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/aptoide-02.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/aptoide-02.png	(from )
17:34:37	104093/104093	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2019:44:48%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/mobile_page.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/mobile_page.png	(from )
17:34:46	57471/57471	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:12%20GMT	http://cdn1.aptoide.com/imgs/5/5/9/55986bac3b5d2469b2933c6095a8b6e4_140x233.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/5/5/9/55986bac3b5d2469b2933c6095a8b6e4_140x233.png	(from )
17:34:57	70530/70530	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:12%20GMT	http://cdn1.aptoide.com/imgs/5/7/1/57141255afd1b859c4bbf4ef5f682ea5_140x233.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/5/7/1/57141255afd1b859c4bbf4ef5f682ea5_140x233.png	(from )
17:35:01	211643/211643	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/imgs/5/5/9/55986bac3b5d2469b2933c6095a8b6e4.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/5/5/9/55986bac3b5d2469b2933c6095a8b6e4.png	(from )
17:35:04	43568/43568	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:13%20GMT	http://cdn1.aptoide.com/imgs/4/1/5/415e910576d576191c4fc865e47e3548_140x233.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/4/1/5/415e910576d576191c4fc865e47e3548_140x233.png	(from )
17:35:12	156078/156078	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/imgs/4/1/5/415e910576d576191c4fc865e47e3548.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/4/1/5/415e910576d576191c4fc865e47e3548.png	(from )
17:35:17	44938/44938	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:13%20GMT	http://cdn1.aptoide.com/imgs/3/5/2/35252a62623d080174c34e5db5a9e1da_140x233.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/3/5/2/35252a62623d080174c34e5db5a9e1da_140x233.png	(from )
17:35:17	250365/250365	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/imgs/5/7/1/57141255afd1b859c4bbf4ef5f682ea5.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/5/7/1/57141255afd1b859c4bbf4ef5f682ea5.png	(from )
17:35:21	658/658	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2020:10:40%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/good.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/good.png	(from )
17:35:21	734/734	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2019:35:37%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/license.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/license.png	(from )
17:35:21	758/758	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2020:10:41%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/fake.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/fake.png	(from )
17:35:22	1355/1355	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2020:10:41%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/freeze.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/freeze.png	(from )
17:35:22	1370/1370	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2019:35:37%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/virus.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/virus.png	(from )
17:35:23	2942/2942	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2019:28:16%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/Facebook-icon.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/Facebook-icon.png	(from )
17:35:24	3576/3576	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2023:35:41%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/Twitter-icon.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/Twitter-icon.png	(from )
17:35:24	20/20	---M--	200	added ('OK')	text/plain	etag:%222dfaba-0-4df817b15fa11%22	http://www.aptoide.com/robots.txt		(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:24	165938/165938	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/imgs/3/5/2/35252a62623d080174c34e5db5a9e1da.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/3/5/2/35252a62623d080174c34e5db5a9e1da.png	(from )
17:35:24	27331/27331	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:13%20GMT	http://cdn1.aptoide.com/imgs/0/3/b/03b877e057dc337ee36f7e487d538c4a_140x233.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/0/3/b/03b877e057dc337ee36f7e487d538c4a_140x233.png	(from )
17:35:25	20/20	---M--	200	added ('OK')	text/plain	etag:%222dfaba-0-4df817b15fa11%22	http://www.aptoide.com/robots.txt		(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:25	3179/3179	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/imgs/b/6/a/b6af82aabe8fb93403aa79d767e9226e.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/b/6/a/b6af82aabe8fb93403aa79d767e9226e.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:25	7005/7005	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/botao_install.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/botao_install.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:25	13017/13017	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/aptoide_new_install.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/aptoide_new_install.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:25	146/146	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/button1.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/button1.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:25	152/152	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/button1_hover.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/button1_hover.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:26	190/190	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/button2.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/button2.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:26	196/196	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/button2_hover.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/button2_hover.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:26	215/215	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:35:26%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/button3.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/button3.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:26	219/219	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/button3_hover.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/button3_hover.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:27	1358/1358	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2020:07:07%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/fundo.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/fundo.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:27	25640/25640	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/aptoide-01.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/aptoide-01.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:27	1097/1097	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2019:28:19%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/pesquisa.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/pesquisa.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:27	41480/41480	URF---	200	added ('OK%20(cached)')	image/png		http://cdn1.aptoide.com/includes/themes/default/images/aptoide-02.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/aptoide-02.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:28	258/258	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202013%2022:33:09%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu1.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu1.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:28	2463/2463	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Sep%202013%2021:21:47%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/pesquisa_submit.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/pesquisa_submit.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:28	250/250	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2001:09:09%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu3.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu3.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:28	219/219	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Sep%202013%2000:50:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu2.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu2.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:28	395/395	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Sep%202013%2016:56:51%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu_superior_over.jpg	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu_superior_over.jpg	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:29	383/383	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:52%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu_admin_gray.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu_admin_gray.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:29	22049/22049	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2023:35:38%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/efeito_cima.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/efeito_cima.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:29	320/320	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:56:51%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu_admin2_gray.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu_admin2_gray.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:29	381/381	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Aug%202013%2016:29:36%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/menu_admin_gray2.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/menu_admin_gray2.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:29	2011/2011	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/um.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/um.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:30	117088/117088	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/imgs/0/3/b/03b877e057dc337ee36f7e487d538c4a.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/imgs/0/3/b/03b877e057dc337ee36f7e487d538c4a.png	(from )
17:35:30	1926/1926	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/dois.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/dois.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:30	1997/1997	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/tres.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/tres.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:30	426/426	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2023:29:07%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/caixa_cinzenta_topo.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/caixa_cinzenta_topo.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:30	246/246	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2023:35:41%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/caixa_cinzenta_background.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/caixa_cinzenta_background.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
17:35:30	408/408	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202013%2022:47:25%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/caixa_cinzenta_rodape.png	/home/josecosta/websites/Super%20Mario%20Bros%20Dummy/cdn1.aptoide.com/includes/themes/default/images/caixa_cinzenta_rodape.png	(from http://acidaus.store.aptoide.com/app/market/com.andro.romba/7/533729/Super%20Mario%20Bros)
