date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:49	213/213	---M--	200	added ('OK')	image/png	date:Wed,%2014%20Aug%202013%2023:22:09%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/tabela_full_background.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/tabela_full_background.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:49	417/417	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202013%2017:47:11%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/tabela_full_rodape.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/tabela_full_rodape.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:49	160/160	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2023:50:26%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/add.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/add.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:49	150/150	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:27:49%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/add_disabled.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/add_disabled.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:50	169/169	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/rem.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/rem.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:50	131/131	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:08:39%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/rem_disabled.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/rem_disabled.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:50	167/167	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Sep%202013%2016:27:50%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/topfade.gif	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/topfade.6c.delayed	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:50	3359/3359	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Sep%202013%2016:07:23%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/botao_like.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/botao_like.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:51	4473/4473	---M--	200	added ('OK')	image/png	date:Sun,%2001%20Sep%202013%2023:43:55%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/botao_dontlike.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/botao_dontlike.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:51	577/577	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Aug%202013%2022:49:40%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/barra_bottom.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/barra_bottom.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:51	2540/2540	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/applicationrequests.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/applicationrequests.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:51	2565/2565	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:27:51%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/applicationrequests_mouseover.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/applicationrequests_mouseover.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
17:27:51	3390/3390	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Sep%202013%2016:07:21%20GMT	http://cdn1.aptoide.com/includes/themes/default/images/wizard-steps.png	/home/josecosta/websites/MeteoEarth%20Dummy/cdn1.aptoide.com/includes/themes/default/images/wizard-steps.png	(from http://htcsense.store.aptoide.com/app/market/com.mg.meteoearth/66048/3754406/MeteoEarth)
